Security / Naxal,Weather / Monsoon,Train Behavior,Route / Terrain,Terminal Congestion,target
48.921586459109825,10.267222333897008,19.07326832222207,31.34088763892891,56.30932452247184,32.885911356839465
4.128668778531684,100.0,12.349867759973437,14.354400553528917,49.97985590844593,42.6133637236207
1.8826694698105704,17.30591385974577,60.561232882704715,69.82865992875233,71.19821866269929,44.135977961391696
33.1674853442019,7.0110214898999095,6.38889211335959,38.47308829010552,75.4071738513321,31.555200039063013
1.786984556616664,19.48184678325027,72.61481296401355,71.8878274271223,17.95882024836975,39.4143039804046
12.128224416442352,82.791045468373,6.685340828803786,56.978760927927084,64.01067785735815,54.10696567214823
6.401060629884406,5.512913849744065,100.0,44.421972460539365,75.61828380509719,44.951282637744654
30.551674374186433,7.279464214342373,36.78623404782931,66.28548808847843,20.960871671941774,32.49192060582495
18.340537574591476,28.890951675196103,57.31721018264025,41.8753424830437,33.330377062963635,37.218243245241034
18.5396449978552,57.984609411083646,18.033800849428143,11.871013289491941,75.25454821498789,34.79684311616784
6.745283901373987,9.976180922912103,2.7138691692204167,65.76047184060363,57.25341250851217,25.874309771360135
13.18536561805262,14.931888784887573,13.257682632837902,66.36007852645594,24.752599334885282,22.4299580059161
3.8295841661452603,19.77919321049976,16.598823171219063,42.682435271377095,0.0,12.861782750167734
17.77699798577757,49.227613806478644,19.057255315289638,37.21117165161705,54.629766555578165,36.242322174513006
15.333717333953576,50.91161245356639,7.91322646612379,61.63234878018971,48.53910534674313,33.850462505480564
3.51834856190397,56.99509264952826,42.62961919677421,26.67997593388816,69.56366362335545,35.02757812453447
8.582904693392141,67.61878375538569,13.775430596189706,42.45595241389786,75.78129117854566,38.79389532465338
39.558865623519395,13.672648533138132,3.2269685257782093,48.10420621539566,45.255325461946924,31.084138255222626
19.21782664593235,18.895868737810737,15.710757659190241,48.33586113598206,51.84281084723287,27.91872844061327
6.635444937222314,11.749231942736664,5.5508421353501705,67.99178737753496,12.138241640072948,21.756638100426528
1.1442534892527458,30.57629976770568,14.340457702825402,61.79175736419336,55.38547730050761,30.38651988725055
18.600618962753916,46.784485655170876,14.853959596893093,74.75010180451899,39.594506409865375,35.99012247425911
29.07027153607308,12.312442779530816,27.073091605638655,79.11961772870909,63.829418109238944,41.69856107366762
28.96676146725257,38.49318656689737,42.82071140400062,11.605507736643869,18.29470544989854,29.219987950684082
7.639879308504936,81.15804732385607,9.880959687020367,77.10885383155994,20.099629593431555,51.471921764626856
25.844234400060788,27.348685532174038,6.464881447412273,18.357198540487925,31.021749378645445,21.241562655099017
9.925740219613512,33.810389672181884,35.610810154942804,30.170844668999663,100.0,38.47072502068253
13.02091103850221,12.698239485858565,11.275053568495185,30.30460079510054,44.85013427053133,18.68114679932107
17.182038439359765,21.67195222605865,7.7875059525978605,14.905247871971248,32.39355251652901,19.910401868404406
1.3251461880382167,3.412639633098254,25.057803039736875,78.86012131999851,85.75022242316902,32.76526269641101
7.3336471646717385,6.055067055783949,7.968868463546346,28.395433539320383,42.001803927625,17.243074164905348
5.9793156860465695,13.14072914908838,24.243282072522625,45.55323295756392,3.6982641743356126,17.518244889442528
12.737407136480366,27.47963009835922,17.947205730251138,39.89378576779531,23.41736820043321,25.66262263560346
9.866279043603994,17.799998812392538,12.758877992101441,73.51835027443803,52.84209014028835,28.826740814759354
51.510912349914015,37.34205118412619,38.05816366169832,40.947479132675866,46.46673685723531,43.104579750703536
4.730329318982686,57.7116205848652,40.3736464303421,24.020446419166404,63.54215421990037,36.71662009697195
1.4200268351504381,20.06438516080227,5.450317010532909,52.92862600507326,29.825981789233857,19.780500637760934
6.495276220133875,42.55561979874846,34.14913276422645,55.88775460647598,37.576256178366414,34.613317986647886
13.246665666709573,13.851628344265135,28.443489912755055,66.47133765305259,0.0,26.585524924985883
20.211383104721218,44.16144094328618,31.701794798974152,49.40590542918148,22.31495300030143,32.93488518879458
8.15295545698562,100.0,19.37417483103828,43.372181788252675,13.527032048849904,49.07179808822623
8.877094019247407,48.14481421451176,49.40603129158326,30.587097033072656,64.22676966060595,38.00923985534442
22.154906239169208,39.25249067767834,81.09492402925423,64.7100563474475,5.291415321739279,44.86950401004875
19.738757303176563,41.62124216916522,4.997912464979984,21.805793658109124,28.213562753518815,24.6424118771807
22.515066926264428,40.599196296723164,6.157480758282073,29.44364215602679,49.535013166552375,27.340675178997607
34.4454623699911,22.881581722870358,1.9822485382564619,68.2626497865103,0.0,25.818897555492214
10.245430366197544,36.8015557253358,21.76432084955642,27.921350104542338,13.2522000665702,22.011216080252982
17.15938942231281,60.23533831805921,72.59532787268074,75.40762999497727,72.61463027387931,57.063170085379745
44.678750887593424,63.35724566502195,6.374053111748156,28.44389104125935,8.673284802216234,33.090754540445026
23.673942962351706,22.46521196453197,11.814868641791907,22.713307185351375,34.020574831681266,22.339634470150994
0.20972705576857714,36.34483368481678,32.90241580926996,76.25262708959703,51.88414393886121,32.33113699064797
2.6155395147583436,28.575434946753248,29.51058589552278,67.59427102875866,43.4116600765426,31.88045292546484
8.64165836386472,12.741267882756192,12.554561841927256,51.55676523156434,44.853631251264375,22.665243236104157
20.588108541413717,15.573202152767593,19.7446158656642,71.67953922374542,9.68801600546944,28.521051767845822
17.0249688502657,7.512053445635476,6.501873973550358,60.22287347147688,50.92860275666554,29.307922196747107
4.5468611590338766,37.026988453742156,16.325558206378833,46.3167743339283,32.229455704418434,29.39684811839201
43.021878403935396,12.966465604984444,36.52919235231082,73.29646378429439,64.34055827050005,47.30138506172719
3.9770006322905274,11.443468325544488,31.619664358060483,18.039015930410706,56.93065067110107,22.84604070417848
36.68276823788681,14.46981981610261,19.475881590305598,71.57405449348585,53.621439749856066,42.30696277381454
15.49134938748636,33.479979386620464,42.15119036722989,30.866587449370055,25.815421555792398,30.006516358943436
2.0619571884759034,34.10888044953494,60.211491144397385,32.0298145309181,4.962170251484949,26.057970064690075
30.637803376385243,65.31015902852268,66.08534240050767,10.243105123620976,15.325417602999462,32.219352331058616
10.963114036191612,10.388169453454854,21.3873000684581,14.282926161336249,49.41324378958168,23.74226919476452
23.043299534927325,21.756639484375718,5.2492679469365,71.82063362607286,64.71482551767399,37.06161318519443
16.703504718446226,8.986838546565068,87.68800716463979,30.632575736776236,44.707888442854376,37.855153012702814
1.4277555870422607,85.79131814759539,16.18807501958825,27.987206683169177,28.070105418163127,41.91168666015526
7.113201423458277,39.94180237361895,19.37781906085801,49.464513266230234,5.8884505305799095,22.836726960590507
1.3532679107175123,15.597346835120355,6.927524365915814,53.28060851992744,19.02602334421762,17.24383867476393
7.904325358272156,61.682228204627904,31.434932731953207,55.9412741606417,82.79258339383938,41.24534276980418
6.025050774810649,23.120660594609728,100.0,22.93030504485621,54.21352382413146,38.70801294898998
8.90833291244385,56.37867720760701,4.778283085250902,56.060108558470574,35.200804681583755,31.601614492849812
8.86210610641612,21.23024274166143,3.389727302203675,32.59812795724434,0.0,13.11866858276758
15.288949002667824,49.89963490579841,11.950869688198061,17.586406836456163,28.31916602029267,22.916498301169277
2.8158784356051783,21.354732517572167,100.0,68.40133418765403,61.698879180097265,48.280683814356486
14.454660564453617,50.581653309797055,5.24989224466448,55.61713320668394,23.4228563531335,27.773024023358204
9.915138448582455,2.8190170347391055,9.494240946567373,22.270877451430312,29.154378538856687,16.55902858858478
20.725966465789888,7.482503283131745,4.512275113713026,59.141682111958175,75.28999035668068,30.754903384976227
16.492193453686962,15.279382074031112,8.435285739685753,24.854066301068926,25.105297512174133,16.78012955971167
30.195633351398847,30.510240185304657,90.3328668008259,61.299080821199674,42.65058903240725,47.11008537226267
13.627053322649175,9.223368961195009,45.55821789112597,20.82339187453399,42.68841436461396,25.3343797808655
13.227482645070957,16.304280824479253,24.032449744772883,58.501606763343524,0.0,21.416998600543558
5.078831756825595,47.36276686596437,0.17689409692970356,76.33802384947407,19.279397475355406,29.607028811708453
8.728788135548845,8.766711689590366,38.069466521160486,74.19246667990045,3.744568948121888,29.49021758242809
1.94057072919686,37.677821716076004,28.449315094807055,37.76008499805744,38.148029409089006,29.612188335041978
24.96463740872949,4.9930342482824575,3.3298557477455373,84.83578767627148,0.0,27.90364416472415
7.370320180889485,17.377537127872806,7.934320343752936,15.170706385175558,11.316057498182133,11.483103612490183
19.508386473588207,55.76532504708573,18.07904039115783,30.513753243412054,96.78137900169878,39.81514224092283
21.2812528525715,10.019833864251362,12.167351084792701,36.010107339153556,39.90131395503177,21.332591253734996
8.181211953127871,31.02695408188242,1.0745214726154078,41.317871816798245,36.944534851469896,22.997720742809836
29.180916237760467,55.08568742817813,26.049400662481943,47.951623621808984,17.057109935025455,39.53052167830553
22.677477519789214,14.011497891157656,65.18184979269937,38.43250660601434,45.8193877655286,33.0781376506094
34.26784786753405,59.26749541759995,2.2787910320590474,63.97437805777488,43.75676132687569,41.57175931728564
28.775682939954457,18.237895916387423,0.636636085924668,59.85457761640835,57.389279508831294,26.778515275656805
22.454582963769028,24.63466623985624,69.16864477339047,73.41287477782012,54.257831716968425,47.04356713708708
2.4787375179958273,8.857761273256994,11.188311377048073,38.825714934986166,53.96395283129822,19.421337223099638
38.66440787548827,88.10048686127298,12.068908702972662,46.59830515676093,17.449195671653136,57.15208988212229
6.5827595615731385,27.855643384728747,76.54082011300707,47.05562814068641,45.743705427766486,32.68108941294781
21.920611364694672,43.765683279013636,9.43809796353526,43.40203866114984,27.67959217255505,25.856031861692042
6.836205127607746,100.0,13.91340615714553,20.946629844620517,73.18465194061464,51.22867632794361
19.109338611257783,4.498176804020527,73.01755494844252,57.1106956894465,14.022932938946866,33.91262911225022
13.893783631248743,14.635463285322206,1.8895537433966585,70.38531232342503,54.841897104215796,33.55836221551988
7.925222442753141,27.993138901214547,20.650748168091148,61.34397423553297,70.4646942561603,37.459624918892125
5.646586790524342,70.87702735055841,5.447959935911499,69.64990068778408,51.9627395159029,40.599893182787504
21.657708443105165,95.09921710768354,16.54190457998672,27.614811792169597,73.36809149919333,58.49301246136095
8.871953397556082,38.12402964299861,12.907551526472972,55.8704341063741,15.47330092756276,26.30119320598524
22.20328311527437,34.746915377438896,32.221913624714595,24.663759847826007,96.54797836688707,37.25017621740684
11.092177901746338,28.545001350142357,1.0598692299640566,21.41821098196427,53.85906885779403,26.090257158303785
14.326128368958063,6.832145180656573,31.273150554152977,22.377832350346296,15.361014828246862,18.126363772641806
22.05471976960391,7.775702807319666,7.852281280252224,20.893572021597116,8.762519101721665,12.26615347613498
28.086412486849138,9.750858754248606,73.72106636830857,79.72695593058526,44.60401116593728,44.598837555840795
12.958127208371117,14.345858853885263,0.2912594150080754,63.05022882671382,24.875501916966194,24.39398488331478
14.62995868052582,74.95566616002183,71.7207899001425,50.49472118763028,14.357255957297713,44.79941702801425
6.360804214027828,49.40817904281158,15.478648484285005,69.62880611004327,67.44630272246478,37.85562369623193
38.04824045377146,50.410801389930675,28.95868401153969,68.13294726851146,76.30197744310428,46.347133788625975
5.928243186727971,8.130577797811423,9.346153258182971,73.96358474708933,9.026302973887006,20.340554805588187
14.747913715151212,10.10514900760885,14.814635950597687,66.4544173052486,37.935926371214094,27.71487214841419
5.973044132750368,20.084964652383015,43.34482635523065,32.74331018078328,85.50011900422544,36.34798474987669
9.196504865050589,21.55401070081699,33.67389413031883,32.42734559481991,43.52631575621493,24.821172428034448
13.588456538739827,15.522117719480889,20.68841518857688,77.78420570148982,36.35732250487418,32.48118311139031
11.654226455141915,32.61020531445713,14.646785607949688,37.596175466212934,68.82935683151081,32.60022006739534
0.2316630249189136,22.488837630475533,18.7004684800868,10.592887529042532,100.0,28.992029454373554
11.51477504387017,42.17007788804183,7.720611987897764,52.58496121637094,13.16508424320461,21.63063526690435
2.483001188123101,34.078827886111554,37.754185987999314,21.18685992189968,43.046162365036416,30.011439159939904
20.61702540987783,2.7019658348966487,16.1493476066926,70.26078074043654,55.68029693681117,32.381144397749814
6.060700410762735,12.627431402287417,5.596192282151048,46.932221180871416,59.74980650587925,25.085246569266538
2.1905496058185507,15.56348930456571,55.3277604642663,30.4599654318652,55.76541200193365,26.184576397375594
6.889799886761579,24.498001950001516,14.572515513689085,63.08371455948806,16.481306429886278,21.943881388814027
29.40969184731169,11.710641845391294,21.432437341260837,62.926825931367496,100.0,42.08371591333752
10.304539337948153,12.576408656910397,40.515270836680045,12.064347231631789,45.50383285295578,22.513364669875045
15.39723652246511,35.54654078687602,3.4700656894076505,73.70315129056527,43.74938751224056,30.93353487708498
1.7671629953590742,32.36843196158705,35.07336626566519,25.578564264848325,55.69456619931717,26.894151683863225
14.364702509553442,12.7087580396411,13.691009985871622,12.900230714413397,37.92270215839235,16.936636499815243
10.241501142511265,24.92167497095632,17.40439119926269,21.08522350217801,81.57844796462417,29.359218750269086
25.096321693915684,5.243074792851054,14.426118357467526,31.739468720343986,46.46601208274527,24.345316096963117
7.256545105116219,15.901786435437739,1.8735529790238927,36.018599092811996,4.094740529615926,17.610310663227395
1.58391024769654,42.84884939171683,75.45896061230076,33.57290529700822,43.0479368918585,36.1150743345174
3.070320958451528,22.835438317171896,28.838725480983534,78.93484130039123,22.416202589106557,30.49397241324087
17.465569878791513,36.512226767650006,40.41285923237216,51.44867368479532,54.376299657366296,39.068020505508684
9.064774043159314,15.127987419688926,32.07051930836064,71.74066861628785,40.87394144373343,31.215218470913417
15.412979311472721,32.1366882253085,6.148020588048543,69.18281523929696,23.277774967520852,29.825249316178283
24.47456164697794,72.28155862724506,17.56016419715771,71.81931798625173,57.20279773912209,45.29966398199189
13.168798597279263,37.932652811507246,18.795440910072454,68.18367130978598,47.29507045015807,35.31909591840724
25.210842721274997,9.188019073213876,4.099476158791031,72.14609062914045,20.16766891535801,27.60951580795449
21.006999466534676,42.4347455956989,52.79851848239424,13.82782598944221,0.0,26.898017510965225
3.056568781473513,53.89655766565264,1.7544178064691514,51.42065805985505,69.74354522059198,30.517248138882806
0.6387812796191711,33.30781005966059,73.05678051144085,68.96288526143528,0.0,32.41250600198843
14.498360564981185,36.09764207926017,32.43131402362726,53.73229950919041,42.35925028812354,30.283028247555116
16.313052376407864,47.165639837215245,7.350022075322292,15.00979636590258,66.61146449172745,24.25396830755071
5.128948732759629,43.14476023371386,14.282487278939973,74.40612617114876,61.15505072171834,38.535779852310725
7.955568720279419,89.03305414153111,1.0154794184750704,78.16146209482791,62.403447897490146,57.57567721108718
6.16739987479319,11.906975705039333,76.02497391233489,23.25151048424243,57.064158980959604,32.083364582758925
3.5215903800112476,21.046072589995546,7.846343584074461,77.88832497222762,35.933664997777505,26.869711621932908
3.8807296012007932,10.097410972808351,100.0,70.45072358236601,42.381224128093656,46.15306800784056
1.4641922804138296,26.531059497578262,23.414288399133326,46.29932605737538,59.136996361674306,28.840506243521205
6.042297703451597,32.859406559145796,63.26570694221398,31.4284985030337,91.56883481311749,38.47504732294636
12.576087225496876,12.148915002212414,5.343795035119344,45.38095233762154,52.345224347801306,22.931802240495916
9.658315351663678,26.763079557710075,96.84465287271513,27.02278442423238,86.14403623101907,45.09009932172939
10.24533439423583,27.937894883483374,37.40034391612795,42.61516117064286,14.78196174543869,22.42079243763438
23.875939141067555,45.12742701445695,11.947171265921575,24.26082108210884,48.222404021331734,30.998971253980073
15.072206049726827,44.15034091431825,19.643233127712556,50.28833836905302,14.67921036164676,28.373327242211158
21.72798410093017,22.96178594151027,23.93096608839006,17.082179688839158,46.8900458538745,26.46633203581216
27.397387342159252,10.106039858531934,9.306615988543895,84.01422694527709,85.09916198345658,39.980285530992056
4.46794366023117,22.86037997682961,12.238988383818805,51.89337710468544,62.122566434328675,30.462367922683285
16.93424410895423,23.40661185296347,2.6315275235412945,42.0181307563987,100.0,31.1213807809223
1.604977999434486,61.98125480385771,0.1509771980195571,49.882635386814904,22.21235326600433,24.88941232908453
2.3059752434321386,46.37482867724469,29.52353451615822,34.44115617857055,62.62510173293963,31.88436452103299
4.412579993359881,24.36664076754095,25.603458336848416,36.55761563484275,53.99655176485584,29.20914762875001
11.671717145464127,31.409513419885965,75.87774444502095,16.086932928449002,22.67239617142637,31.40654747139666
16.11610437067498,38.090367663403484,14.665387621247646,40.88730833846133,28.226019428836786,24.46833621659153
22.413614924267257,81.88765556193306,2.4635626510899193,35.70213934509402,69.84722262401098,52.15607531398836
15.057221003104019,76.75482640743293,19.644616769367175,13.554533887582112,14.832481554796455,28.48125183438277
7.489251544077834,44.370216864028166,1.130521218449274,67.43749273918371,0.0,24.01100613132741
32.66258860637763,15.877908356425378,29.5623752777527,75.99790082339393,51.94873603882748,42.73894134478981
17.656370663395336,11.88872368384977,15.06985814915264,62.959265574959765,60.362979552850014,31.390617945057215
27.949445196340438,69.8493027448006,35.04950993523256,82.72326800138129,23.59922637129651,50.101627690828515
8.200710236542218,17.976830313318374,13.073709927236088,56.334499116759375,0.0,17.852463978943984
9.837257626353896,13.266547477534402,32.280907694815554,30.16775325166082,37.783078569998246,21.023459919532957
56.5993658079619,5.924022756740775,21.91073392160736,73.34194467402872,81.7354546704783,46.29110205936923
5.050949612963665,30.733262955172094,5.6518199803277485,68.54389013813636,23.71856965712712,27.599619563715482
17.89631632642468,19.883607987627013,39.35437890586931,80.79121834252095,15.428733730191684,38.79535581453332
12.84470402143886,51.40477276965146,13.796075962676612,54.390963691035296,32.3118416899698,30.27142705375217
1.9087336253947322,31.6110358558026,13.801080506367015,46.27070463793293,25.68700977204253,19.045133409486823
4.647189750488006,11.203855303221907,2.831857742881423,70.11185570201428,35.085130986337944,21.94565021288173
10.243081330818784,23.963542969158052,5.525790462898589,80.83582516527596,0.5405260532179668,25.65287993638689
47.537424795610654,24.43798660298584,39.59816409821858,24.412841851442458,36.98189883419138,36.32111927593852
16.468728643452422,90.09781479049917,33.863680886183744,55.799539145724125,16.083874071740208,55.00406689684356
11.333733576753225,35.04545688093651,8.856417750243452,79.77856674731133,61.322420501719236,35.63749745124244
40.863458364832674,9.890501009404236,36.966455638186765,36.21044380134693,30.984610597790343,28.435561597057415
1.7673399813467747,28.707622149721946,49.494029550555325,41.527821413560105,20.71872525097382,27.270797232167222
8.087202862258872,43.05852633450473,43.89927147770467,77.88379566505506,49.19079527310295,42.75402130223111
21.40323133226704,20.15382016739005,11.074828132192035,10.996090304696343,54.48579305517071,18.668153573744064
4.409507325337375,24.872258952866552,6.222151563800807,15.888361383483417,77.74058103856414,21.148161535223274
16.603682308007624,40.07633802110882,4.181714716441396,41.53627529990043,43.25906337495557,30.210391010369293
8.32876347776536,50.13374167628308,6.879153582078594,39.64652874024998,11.967414488293947,23.674104200900246
3.6959598634917414,21.555004840878937,6.845719276626711,58.53295567591761,70.70780224475635,30.31899599363623
3.4398626173985583,37.87038651423672,7.99373182397426,15.14325210490592,29.80959766472934,18.07364370758623
26.282408368647346,39.15581730197268,38.5176731937488,75.51447618143136,48.79747129347943,47.05158421354483
14.68006627238356,16.899807264164803,17.20292982583426,35.13631919876994,15.126192661815168,24.833072932690335
6.691128219858731,30.153373646326834,90.00374901684013,54.10825544480633,39.04947829845904,42.994270858362775
47.49096525140875,48.31412545978097,20.466519078427662,82.8978500138187,30.928305837089958,48.03111226265726
46.432609748728844,6.772750379524874,18.90021033470363,71.38980655981103,61.78810748425746,37.24631899979503
7.603885324921011,85.43198631441116,47.13555468705336,64.57724421062252,34.314596882812175,58.44182059731699
0.8157315743902928,19.868657386821912,1.76699999713881,35.59861227392585,36.29005472015117,18.64256011714511
20.70631888795875,8.592704985668334,1.6687249640193227,82.9589087506233,60.94615623597939,32.378796896123035
5.403597774676579,24.127624645875084,61.23544578378765,84.64356821924142,35.16877432151558,37.48738990959466
5.351029121448103,34.27890100666868,20.364301326888274,34.16950616925173,55.57678272017949,30.775038406979476
3.3784169966486846,18.826348798459115,92.01328479118848,51.43824047076324,7.409084514850903,35.01094176311804
20.874101266279215,28.66747577600208,4.8652282347703775,22.00823391837858,54.631332212776535,24.27387641450222
27.6134744599436,21.747335491046506,28.889848943469413,54.33477027310403,22.360104945728494,32.17741750168046
29.268801911225328,5.566561807476903,49.49963139817331,29.410101085179804,50.47482850058539,31.46128658092606
6.98189330947984,82.51013446520666,22.935487239313424,72.21406597771758,0.0,47.9276396637407
7.55192609989154,27.606714548674542,8.635710125655343,79.02296710515205,35.31903047149875,32.028288424376605
7.867127589693261,14.14002906957268,24.764030460022624,47.70292865214776,100.0,32.75004832951734
12.675909459485016,15.595156452358566,47.63296999838389,70.20873574224444,57.5751013704681,38.566158845361365
3.243336683569833,7.391734031293811,1.3310928998996188,74.46640917701181,0.0,21.0339268866789
21.082742387917357,35.63264852838754,11.514216265567693,10.244764872039905,49.27417842307185,25.193378475213198
9.773302656599817,24.444317340122417,19.365242641135705,41.04604994369144,44.81274707106725,24.58292849755729
9.487094600595356,75.15942177139684,38.350179078428035,24.759618592210423,0.0,34.943477480529005
24.600687159192056,12.314651419202072,13.51404949840347,31.866697948326706,28.62412257688424,18.96137379640854
17.498440888110927,30.414607895730388,32.53243769945033,47.83775761100903,40.480327818409776,34.38262986137461
18.468127538654695,95.89118432532044,17.329019258747692,64.98619043683954,34.765329912299855,63.26660704905801
14.73353161673345,42.711984632175195,10.84004586866966,81.63343641143368,16.38220455004038,31.41142465242195
12.096924019078257,48.50178633136231,21.901810977174627,30.575207300358137,0.0,22.22541848331956
0.6586191897543353,23.650077812341223,7.299268408771139,24.521541569964853,66.5484013545422,20.888534402900234
4.938266333762101,19.337450608867893,60.29736752904968,57.571516436882725,17.746099414340613,32.42800725350849
24.671362444319474,78.73163573238931,10.719739666328604,63.37657646382208,52.36714867756927,41.26550591856475
22.5831196225896,22.090262209981258,21.26776675805634,17.224019215706566,73.69090850349667,27.641500364286273
1.353487974813238,18.416410805417566,8.32963589320088,14.70502754164782,97.06952739650737,21.10875167110562
5.190508948630635,53.34461881845814,83.46176956920286,22.589526603019365,43.15618375059792,38.09674204952772
2.2522580493354543,49.33417338609533,33.179135825096054,13.558298658782233,75.50199531961975,31.747160425958658
4.1030869730000665,34.136635004269614,50.9161632438986,16.030826257785435,27.746470091038717,23.280408801859558
20.717970758355627,13.547477679198828,23.162487672320662,52.03124700538449,20.834187255360344,31.06304707191315
30.210965428046933,89.36587457004897,6.111426986060624,18.60470477060901,21.805272771735307,46.493581200546586
9.791539691198928,31.414489743545182,8.505335780204298,56.0234264097373,58.9512695303974,32.25378063061369
11.311336646468648,18.881860120873945,15.27169347580138,77.20128212119212,53.43130155054959,33.543371208512106
63.43936579208095,20.118970878620278,83.2121748919496,66.29783776547218,26.41565126514429,55.137254904565545
25.124574255949828,66.19570612417203,5.93877156863787,74.41192646782766,38.47238094932553,39.90702766272929
0.6909295577274368,46.34916681717617,21.33462832930282,25.215238409382003,83.34981865194537,31.729574808227095
18.843289988549845,46.90263048472781,36.46746832075971,33.14649360126291,37.39485247595967,37.14370923663718
5.281891735327322,47.72232159736272,6.711210362893592,29.479777240019434,0.0,17.27641836741289
22.484967421539928,79.32053185144264,31.203145723747078,17.822028976617098,41.50306474492436,36.864835458464924
7.770340128515413,18.858389997313846,13.222664425868741,17.16786526385684,52.48575980429182,17.436326302141104
8.756643353750338,15.392344660543788,41.37410524317809,46.52096768379153,45.364600279286535,27.57736160695373
1.4271556410585435,41.29431101067618,8.706087590495788,84.2099871947867,44.06359486662199,34.053552229541665
0.9917677481872818,15.469199327461038,84.35461915518422,62.89634969034209,0.0,33.40952812066234
19.834759449036806,24.999882314267122,100.0,43.91725338919833,25.01781489888305,41.278789919823225
4.660457079811978,11.170905891218915,41.709112203184596,10.750416483481278,41.24429637122932,16.236681069421838
20.110701147829175,24.698639079557104,14.394642893791133,14.919813633603493,68.14320983186374,25.818162590080203
2.44911327545108,38.59422708559988,19.00407879941476,57.2404038108466,38.60133748620377,26.58741186056446
20.45667540048155,18.94543453199609,100.0,69.90434162563923,80.20470853620714,55.37418119094433
14.484174180459375,51.09061926563564,2.7730784990871573,47.943034286700694,61.44068307417692,35.16283372212188
31.456068754654854,8.741516498562282,41.86239163564074,57.85664087835284,66.45391445074799,38.61124459470128
1.889849789902952,11.717410476035845,23.99593586813014,61.40171125922934,28.81302593853512,25.52596482570741
9.13071117918227,2.1423172238481083,69.30793859785868,19.53087288085314,31.98138173986277,24.61923135376314
1.8578328409497955,44.459294145675365,0.3653788629421113,69.72152248156911,0.0,26.70551050899125
4.888248518349711,44.48171520120099,79.92689402310096,32.11564795658687,28.43527660202867,38.84475363467076
18.24854187903977,3.3515279189093197,19.393017200694704,20.1272770614843,56.7548569613441,22.364643592705487
8.283148579291023,27.936698671553202,9.3445002394479,43.26266151542021,82.52842567201489,30.91795807735572
21.954489394491475,59.704491583120316,3.213872807477796,48.44469072916658,21.348352953307007,34.236285729966355
8.022995064160554,22.13090113826124,19.977681526591848,17.389403907621645,21.489223544742853,15.099214818729006
8.943840168974097,41.093905835034896,54.05227901207521,13.986323732461289,56.053967500078016,37.53564630134484
12.671708759091901,30.979745221480464,69.44356839665659,73.26097263615982,3.654219533912517,38.078182302298266
10.765571761155107,28.28661308437585,6.831522180880318,13.548356604934153,0.0,13.716300854003885
3.50368004422395,24.111062438780603,6.970734163860151,61.6192127437469,7.64926916195293,19.246435571340907
35.64217133608446,72.6833788006233,13.66127260856529,37.02815752000658,21.73116902228146,40.607629644745224
12.039672181663931,41.05152745625086,1.8696784871426901,84.77796901003464,79.18685436429178,39.63008427914344
14.845908546352987,47.61558662410134,7.390914469561527,38.59723259041631,34.724598957301446,28.41356708752268
2.1424951939571226,17.048699176625234,36.576124229699936,41.69128521729335,69.3756500349897,25.927880060337223
