Weather / Sea State,Geopolitical / Piracy,AIS / Vessel Behavior,Route Chokepoints,Port Congestion,target
31.75432054788565,3.5952031611488793,2.4697143240689536,21.41017102885917,16.446512471000933,10.459015853537737
1.0232637424605318,13.691442969133515,38.56780248314612,63.75950824882564,47.40170890920744,31.420050849702466
5.808786533757915,1.0474795014957654,34.85621344078006,58.88193811700248,71.07055128697584,28.89357035072684
39.80215266142571,9.184478339227894,4.277848207380615,51.3887207522499,61.96862669822529,29.784052173676823
17.969291929674537,4.494459264753294,0.07525457306260279,72.50255426230582,0.0,15.81631694669429
14.31715992881402,12.95006828187455,19.328151403980232,54.16681995019496,0.7008268838519669,19.639985872248285
41.70813638182645,19.09894763106248,2.7486492731628687,11.082225811919677,31.158254392103082,21.46822991422117
34.81680853527962,6.586408254259174,22.398905908183767,26.163760215650477,58.08604231833928,26.547551128246713
20.040138114870942,6.205052127106781,1.012815087923114,90.25526613420124,48.11402883366163,27.364289744811856
17.823268417916683,26.672988881260416,4.336395945257156,12.014885839509992,30.55660093347541,16.405443626260322
33.376439846175444,3.8308713115741586,20.633026549353662,24.605038270934376,36.27487087288911,19.81955828691269
51.18574618922323,17.135695512268157,22.730204599048246,43.221680759365746,78.86948649954027,37.949625899668064
8.96097445488351,33.81889027125076,2.3001410732702805,19.871688614764683,25.11121678657959,19.577681632559287
29.307791016569034,7.6251317159364245,9.626495048571734,37.48371910137844,24.852640343312032,19.459975792994754
49.24522997353242,10.57855906182256,5.76012798191735,43.13763377469297,23.785081089785127,24.869040633758598
51.33276770795884,5.0201773156565555,20.20251596531663,6.37894750580984,21.123013314971978,18.957576065423005
46.73169706869672,3.7061363192891994,1.3636893014508695,42.689337262395235,58.45278983909367,27.64342766024072
27.94155140707342,28.149957497513363,24.501360524846252,48.49951909013581,65.27902986126301,36.72030661375372
33.08199261070104,5.975614004432809,8.828300822695294,15.460653053652374,16.29438768487961,13.431200664029562
7.191827394865976,2.2082916904393404,4.792263166418385,79.72890751200988,25.722790173555893,18.38217218742802
61.96442150487724,30.626473071697696,19.885900129980612,93.28385291385196,65.69436869543584,47.4657781849377
22.40808178584931,0.8571631672549321,17.634452379008355,3.3157515827369255,68.6734642654505,17.58591097091827
15.616137487030983,5.4554604703978455,2.068054361367215,43.76474735543412,43.21539777710051,19.93151425597425
36.992198874681364,5.711862852174883,25.14739693725302,58.35904947921124,28.36054293163805,25.378266107200712
35.56914318775874,6.014691522273521,40.929971681964446,45.54815064388957,70.05591838494848,36.9258605171698
72.3445955846505,2.698657807649992,5.78730121715939,89.39209170842035,15.43378320271199,32.822793884499305
66.310022567126,10.928277785735485,3.741341530257802,64.05836810179063,13.00917650674269,29.528104985385546
56.01980367053818,2.33238307235543,3.5637955335924514,15.525700074138415,29.13410852277071,19.366797816467283
51.58704681883562,6.718923785512529,10.290172537148585,96.58671977122417,40.340867293595,34.37241884200962
53.98859883101218,4.3544971454155705,4.453772016081175,70.7370926351116,51.799409559476594,30.57734687709668
31.1984551757033,22.184552903026635,11.085397483429622,4.364605238586994,62.95609304858969,20.69868487716106
26.325448285927656,9.296408696926685,30.84494282577136,83.34376164823709,36.02217876960269,29.595421288410733
19.091587221054994,0.6427795920544657,37.651137639907816,53.52748967105681,27.113764195551532,22.06738333914131
94.0675875017671,8.921961123516386,10.783983630349843,75.3301265889316,38.887705529213314,41.39131555461443
53.66095502878058,10.406593801637975,11.306115494413229,80.93004420990229,70.45677949149993,39.383444405790044
55.66567287187309,14.714154506772797,23.685587193456247,25.445519372460357,44.046022247770125,33.65568466443258
45.676775790741445,8.844276093471702,1.219175484430633,94.24970947652639,30.537075050506637,31.736534426340203
32.592343367278204,10.786895189112418,7.827315413768863,55.16115311354356,19.71584834448898,23.499047156636564
37.88282926111539,5.015101834872723,28.86695404257064,80.78988696324042,35.38496620337434,31.78751915501101
7.2937136424354865,12.843559942653288,17.314263032496847,95.93080442606671,19.59622200774332,23.301124371554284
35.49762796966894,8.269508537827978,8.692482094270792,93.94098009050246,44.46788115787446,34.741681860404356
10.243249873972744,22.212383979226445,27.16837325261483,22.602788143848894,47.181667091703304,21.342760012788094
23.628763799163167,4.299169373032487,16.562733147246014,22.596029292881635,8.160444221317135,14.793866382241802
57.53685238258548,18.429613469297657,25.043412196552865,19.93187496944181,48.940509407931096,33.491664555680224
22.858053728812763,21.028497816532266,10.891430927858048,11.10333678352341,59.5618143972195,20.61826858647589
57.875072428913356,3.3251943951568532,32.18739263469164,2.7666281101242585,0.0,20.22743313794565
50.9218706189835,27.029353712483033,24.37337355011225,90.15999577713194,0.0,36.931277915804145
60.02775740088884,7.569503011831637,12.061593798016009,11.47687793162847,46.863309828486194,22.439647325631796
29.53692164119208,14.452703541036632,25.81771622362251,68.5330596580942,28.58508789484555,27.91418401712893
34.820392763177495,11.302176512015832,27.413175202105613,18.707938666319222,30.958572008480044,22.942321143522836
10.876019952110859,3.7317651746847735,6.619560432769582,86.27576176390816,13.787216988622074,18.401416404230694
68.3425131000372,0.876426855657513,8.580201818354444,34.745956510302875,41.096107964747716,26.044836907137075
24.323700297150918,10.083216086391802,0.880942557553981,81.12309676655134,7.495119388076343,26.421867128019965
42.25361020761974,13.8878083572919,5.522649723416261,97.6132632167096,59.759594511437626,35.942358286232135
36.003877022250016,13.53622903630886,52.257615789156034,28.02114811116222,32.50210488427523,32.342911428079624
46.19334610531298,27.8300604189936,32.38106536697275,10.090468689253672,40.49489753787397,34.37368207591165
77.02689036726271,2.5996173787575416,0.5797401508316449,88.3527829877291,36.72971623539782,35.77257206121252
27.188887019249776,17.720421794565112,4.980058556256449,57.55297229755896,24.23503176993068,26.749962018109997
38.714668763647225,6.487465256206069,14.427333008703442,48.985222623434964,31.25120411902548,24.67540444875071
35.70016880281064,5.600837001216431,11.397013125133517,23.7810419721177,39.43666900827359,22.26231540921849
81.70612036035297,13.832767713021346,31.298981006541528,41.21736705560246,0.0,33.71040453239289
33.517760356555264,5.153831995539799,13.379376162397143,87.84442742712984,65.55250020778972,32.02166084614767
65.44339680686342,5.548382781352065,11.714593695485501,61.59656723612049,55.21965726363899,36.1435494369898
48.810066817793725,12.929031518569623,5.022884670665379,57.64390959063499,43.34436106388935,30.984424454569524
29.307979603114667,4.732501375672265,7.185991593408751,2.405297561844133,40.346096660692325,16.355960827104266
38.69377267421064,7.266782931615507,4.9175255897787125,32.3567494441854,30.18648558626603,19.923619793931326
64.17019142752841,6.437028109304449,66.4630843616899,89.64856300525207,30.4506688279682,43.48735882322102
29.989409468338216,17.085000569052347,30.436243097506804,84.56546321074111,55.2596197630497,38.704056312700104
7.500917088235266,3.3291980629716003,5.173174752449201,58.17344543594034,44.126932448244226,22.1954637912132
35.754448757214405,6.441394629779549,6.045629667764176,13.106269823632744,36.64266574671545,16.847717496980962
11.896424121345776,12.14042651664924,17.90061059915462,88.93658551361521,24.290836261614018,23.97547777427907
53.81700760051881,12.522821899513263,9.419389337632557,66.16980427691203,17.245676918543268,30.779218605408662
44.11851667522804,0.8988744045334109,6.404111799069109,95.53916659667107,26.321751865175067,26.762171772559174
81.88257625742524,4.8696856086153835,2.652184748102708,90.84364950659322,38.836732304286485,40.26763089179118
17.689317168469586,14.818435237805447,0.5012556491460541,24.050768061935557,29.580703545102093,16.06963728687454
43.63922818811654,16.47322758191587,1.1296654439648075,51.28588573855573,27.19536808725608,26.081740272727103
33.526988882574905,10.427984640910424,34.99853879684541,49.96583280946195,0.0,23.80414042875153
10.128838803666868,9.65694263890505,1.7874151828322016,23.477564043290922,75.64675273537243,17.957934984461474
33.25865518423061,23.947541995157152,0.26210113147341885,30.95599293941136,32.67860947691222,21.15250104757596
37.229833193300195,1.6233889004759763,14.189328189051093,96.03187800677654,15.21911986531111,29.674980815752107
42.91778890140802,8.678251191977802,11.614442183692358,5.3733345881778245,24.440904512047943,19.17890988347104
58.99264823737382,6.752446096773218,15.6123112742804,84.82785590535849,38.81382009678577,34.82976274760509
100.0,8.551901577598347,33.063779993369366,71.47936286504817,13.769750925810147,39.12681839446467
30.720415637384264,3.71616362312948,2.5890806227268643,7.1449392676967705,31.34133915527819,14.125479610571123
14.637065014179854,1.9438940102588915,29.40991030019717,46.94322187224774,49.10419303700551,25.554166310132075
35.58668463418569,18.540384209454075,4.431951198114258,36.072215833550494,20.056118192217994,24.13476077875995
86.95691680304371,16.57189201441521,4.755774845183927,45.5220711186842,24.91639477229495,31.267713179021044
24.755166456643856,0.5852035446524649,4.36922688169196,44.112091253043026,61.55469908773193,20.548733000621517
22.04378503754415,7.919808168716612,9.788327122371923,37.318538898217604,12.944551674618939,15.879398502857915
53.67751922057785,25.180490025513443,16.370143186412363,22.47991861164893,24.398778634916376,25.66784071851016
21.071029075885114,4.544266145540565,4.888293622569254,75.32143494246904,26.398337558835742,18.698136889873577
35.63873340012981,3.3135952139416927,16.239999876691485,8.027848007440742,17.350283195703195,18.56110562857395
37.97859673245951,13.752745523743126,3.0889269719379775,97.05943595077234,48.35576987719696,34.98376926621535
64.49382465732388,4.9033065494848,2.2805454978932156,87.06837224522323,52.00684065722041,32.54970272954989
88.10750535045436,4.197614620398155,50.12399337568671,9.966454547715776,65.48260789755071,39.523351660818086
25.31082144840872,5.133672315647447,1.474114544701245,41.60514282570785,60.41962749602227,22.58957778900685
27.38431283680613,5.643296332732322,42.89731452929884,79.90437856802328,0.0,28.573546095777164
62.316112542239,18.45242177477623,7.494350077429372,73.5636982451909,0.0,31.649970911684296
51.13370208200061,0.056898634812766455,10.746139457274403,62.13814409961304,3.8040495096587605,21.813690552551442
20.939100886678634,34.91817465190339,8.24891760328426,34.45209453721023,29.438698758635162,25.85928662584015
24.69860958117414,11.086236468460232,0.711564503131248,52.96977854887276,64.36509805732678,25.000123491754017
27.407863499445455,8.135531617083306,59.83116711591976,62.626703917919876,40.62357467463788,37.45773018896392
58.38484181749772,0.14533459854700573,36.486099375058,9.817697325826458,0.0,21.031900772083876
34.3502846702719,44.94927614994141,11.445435865378952,18.559985344954132,50.599432041834774,32.74195510407217
4.195273629807781,42.69136744632513,7.755382816997215,8.494814333224465,19.04483346226956,16.885222658850005
18.37932489683302,13.361285668471599,16.93254913420237,14.060356093711569,36.928888114696356,17.668317231653447
16.502596089237333,1.27618167458091,4.099013208080296,98.29681476976224,24.845470400298005,20.43432210325858
27.650870309611932,37.22588450766622,50.0770273220584,70.69913391468295,23.867886757316885,40.64717849613832
39.69734148705203,0.09538959468061434,18.90585028077706,98.60739938030257,65.24690901076593,35.88350577170626
39.40831986576579,5.434129842794041,1.3953763253630553,24.844356835047286,47.74052043186187,20.815157282441234
16.329741285526104,29.870243230433047,28.839301181935344,20.354162184239843,32.756954228057445,27.40971752861726
19.35254014588228,1.2866475928468777,5.170981265965952,74.03978594744717,31.786468107011984,19.42446130120532
61.651757347282796,4.0790743729155885,8.747417636466997,79.09965746154877,25.88853450249553,30.622003765904463
70.00628986707046,8.01298104379904,13.857376216017094,82.31949218685757,46.77466281693363,36.95151144532377
51.344373644207586,24.231264355187445,5.591108726928943,97.5946919924076,65.42294074208567,44.17091187654669
26.19127632797145,19.116787616431147,15.948887850282926,18.59710206366354,32.37747631527272,20.73458827011544
49.66525209968609,18.43228005171262,15.875617395936636,91.94900156454865,18.365933373842683,36.57377703493022
22.432552338966396,6.000167169617375,28.698911155031887,45.66393377766731,35.82199011008054,23.72143045652065
28.930912175573496,0.5096919767252542,0.4525046250329272,57.29561454905772,70.0715508889356,25.08521165699559
22.07064070000032,17.062467253325337,4.722387938277267,91.43679583318725,23.775497224333805,31.44428968476189
37.13970964292728,3.3779496807979843,0.9374950801159714,35.309006126695685,39.16660620263328,18.960922801887232
28.332986556857424,16.154948101386694,19.983678536536125,88.2224840073963,25.526000905770964,33.77707469891798
52.75657119427592,21.581249984009034,42.25277156664709,48.73876025611092,26.796818610382864,33.36551875411748
71.35376851218493,6.307467285257898,17.244230148759872,33.96139891649382,32.234336579210506,26.905778400697614
21.412053701988786,8.192423891399448,15.035964305666898,20.044893620213923,44.52733145747588,21.059769114439572
23.849415557755236,14.299553764773027,84.2004207790979,92.83844014000222,37.85196179198228,47.370560449885225
16.42541941720473,2.70414752058214,25.286429587354938,11.646594723775316,7.684611947785662,10.740211045573131
86.73488063028871,25.24993662049168,53.14207582897787,5.333940280766103,40.49011057387054,40.13387072117541
27.678283724980126,1.4502513305688696,17.612765537923806,79.38385020136876,63.69276488245436,28.02077272107298
33.916253293569866,1.5373873295758582,68.15042187146987,11.517905949483787,44.63280500141334,29.16714787611279
21.39342909558885,7.448674155257408,29.449581906941944,14.088328410405559,74.64878606598293,24.487826635604527
26.04281181897252,0.5530494773291013,19.987788824274347,73.06554465669154,43.967657508300036,26.806294944281372
29.70744507304767,28.083667555087654,2.034890989207474,50.511310282781665,0.0,21.807740395907317
50.86254179136093,21.6629391035943,4.910973130823524,23.972635330048508,24.512566732482945,26.441023184583536
76.19403911343862,6.231775802374705,27.481531050155223,77.68118405126549,23.220471459212593,36.989562541628345
19.962223036017914,30.424000199671696,3.543247601759343,26.534813049435957,14.747462563566444,16.762693067583804
27.731394797599357,7.258761520112915,4.1330284511347655,71.39452492285307,6.287139029728856,21.34585143738002
58.90373647532466,7.963791301141461,1.9481306703886871,76.12596829969368,47.89614033062126,31.995764949535804
63.66414670200345,3.603404984262527,6.618551669697127,67.31145883951832,57.898135624882826,32.779992208538026
2.880617702774071,3.060545944952971,4.059760120752107,7.432643155945851,67.2608664091375,11.70342349140511
31.05340031833286,13.009072270999194,4.638558055179304,50.445134850923864,6.499479394853687,16.13726033849711
43.57283238980605,14.541558421152637,9.084256278559318,12.007727622634434,44.333066880700315,26.199358628517842
24.381491954998346,25.664078757868943,8.589306194340518,60.56705627415096,39.27638662573509,28.88829640408611
32.88003739999241,1.4103861097257868,25.116104655927654,54.77861208645778,6.724930825706807,22.225518891721492
22.890579115740984,0.39049255515165543,29.41394761625775,25.28104116651304,31.787607742024502,15.344408960729073
26.61606861958971,2.056185382819783,64.82371507330113,95.14282610889047,44.2374273854262,40.28477219230441
9.068655644029619,7.680327086931839,10.27434640826388,90.58420958627123,5.059916265682851,17.85241643553785
42.16869655917794,9.455904375252315,15.956038590552012,84.4629075783278,24.025534590568302,29.51323983922388
88.18051237066037,11.667662289463026,13.572772565765401,58.5829859712798,70.24678495837176,39.56560656560875
48.044707903389124,8.688974290455162,3.894557444596756,60.18134306096468,13.60681374686579,22.735618697318603
15.597609283050511,0.4356803709584505,9.965475803455734,15.73202022539717,26.102697024070185,12.771126226711848
29.660294922744523,24.327480328299767,22.306290351324062,96.19969323763574,34.09599529543951,36.259089409728226
21.973466752295206,5.608100736766639,56.642345622376624,98.03249335814435,25.00356948497901,35.83357988686077
40.42793972822222,1.0382838023968417,29.32267304003377,77.58228113306407,66.09312991263927,34.2400738160314
47.97236653045287,2.023672909945352,3.505627550705328,95.2519669113869,100.0,38.93869453767733
26.52748960564857,11.033585284875466,12.875529681316692,32.84387863309374,15.459483414714711,17.6729397143365
11.201930814618455,8.25470893401969,4.481279764029903,89.16638489087855,44.929575909035435,29.70948810870073
13.678566056906712,7.110931710403488,6.558078879887079,1.3426544405050422,17.361325596243542,6.980217232238033
55.9319392343675,8.223939276990738,51.350798444097634,86.97674555170082,0.0,32.40246238596218
89.70343043155091,2.104346719208811,35.19169381239651,28.46525460726793,32.872861848534264,32.164882904519665
60.18822031381551,36.4915617927202,17.845931902255124,67.6419817357204,31.520582470144063,40.146189149602215
29.326201106784467,0.25441730804776586,51.80470458074367,69.64211513777538,20.667331816399766,29.40043948988533
36.11871787523356,18.866922968926314,1.8166927243034456,11.327650624783892,29.345985876254858,20.491963856418415
17.160630082854272,1.6305742743562959,38.081272166255886,18.075962353884954,24.962773554344135,16.293240561324655
11.23909912650576,1.4002656569807064,10.974092480496099,26.184199455687807,43.3137300010069,14.866849337704931
9.999553634325496,11.374784680058939,17.24810542386915,67.9412115952211,39.81508704766033,27.18583741818909
36.964315205168944,5.812129353262818,2.4453229692355944,96.05751159018897,29.376183016252966,29.565584528085736
96.19597412258601,18.408080981838182,5.520120556798216,57.138878972509254,42.23699596802248,43.560214735314204
14.835570003855565,1.251791430133638,11.606977909016823,28.849487466313427,28.318511186728085,15.228520684279678
23.824668373581062,16.342203304024842,13.08924159941158,6.912288393756394,20.815164769234954,20.91880733703534
23.12216307466829,6.650829936273517,10.160219148070679,37.16899027778584,34.64937326283889,18.06922231417619
5.8905823570447,7.695295673974885,6.424287469719172,21.203905096113985,43.3336229434631,17.43044008133106
50.041512779423805,6.14987081713094,9.487427432160036,46.165632117280495,30.922294833637007,25.238318320004876
55.89177767459401,18.62696533177791,9.821429280460412,67.99454995605228,42.48383576274919,33.61762719981747
9.077819381277669,4.208012917371305,24.43710716767641,39.15808543424437,36.574532624327944,19.575348194658574
35.35709252656979,13.056907967868552,32.349886270429764,34.640335990907914,10.988266621344213,25.332167960902886
6.227310743093016,4.670050827041801,7.062568541362122,77.03938669222433,36.91396804030261,22.14426597745399
17.059478085732064,5.207520513556187,11.688981665685361,72.56525923470718,24.590154701071903,24.165719195226515
25.922897033335595,12.21027445961487,2.1841901698346913,46.473613418643254,41.28900246354456,20.53301423341663
17.00661916247378,4.22340085453528,28.885227368232872,81.45599268554713,31.48647508770976,27.201953119623422
10.647835766750745,21.833934996673175,0.779817795346496,54.15944807190104,21.803777038912873,20.35644384699077
13.77213485894272,8.008222024627228,4.627885902699171,41.03404493405463,16.01511585747719,14.177035853632534
19.430239400748516,15.67984869040407,9.085013946804816,95.25353673751985,57.37785483805913,31.636969406993934
36.73897614474575,8.908344943856495,14.19759313164764,22.69993715025501,10.396882012724568,16.47372523869848
56.90660785721171,16.64390259174197,46.08926324765256,27.746237550104556,31.076756044240028,36.79930462657628
22.441810636401566,3.426617594385527,1.519434023603924,5.829512649613422,72.86456963798341,18.84894343553522
48.047361193900564,20.50580835605515,30.702390154316635,70.48481636482704,45.707606842655004,38.87295475812353
9.317695091019253,1.0400135399934163,0.14358946169197737,7.976823058032545,0.0,2.7824094205711902
50.36824789097933,28.889039002014695,61.50204322173279,96.084245149297,0.0,45.08465265965634
11.205381445946003,5.988116653488495,7.431404015064274,57.063317778303855,37.39528597785061,20.11873805185416
22.19184519830255,11.239516906070152,6.998923713555386,30.070233532620193,42.56412999019022,19.940594645785577
10.920983663302188,13.975187051955688,12.389458894521685,27.50827808082974,47.88117853404805,21.252779771338542
24.12738380836555,2.4820946194688105,10.051796047665622,70.67204146819361,63.06280867969499,24.97928313616609
78.98042869303735,10.47118681084411,11.014805130907181,92.74312828580304,1.6572221334860089,37.494165222441325
15.324085612519525,12.24643244374802,5.901533826186074,26.63959000420878,47.43367346260765,17.24418443160445
