Weather,Security,ATC Congestion,Airport Quality,Airspace Complexity,target
31.815659090848833,10.52546160050753,37.64176753961746,88.10069005026625,26.572956699023834,33.84220336174121
18.259782204879812,10.001051498221585,33.453962994077365,38.07129257135618,77.25016909460271,32.54399914869099
14.049097939673358,5.105771392642537,15.99675909189979,57.6056650264023,60.245308773437586,27.551854382226207
38.81428435061811,10.61722178378059,45.94349563404275,51.96274097855025,32.9790464128686,30.84026294631621
50.75162510103326,33.01230178607425,31.003983117592306,23.650245213105432,54.62532864658204,37.15131456535069
47.718146727043326,24.632394073766985,60.44319872110064,79.98591177781337,49.95341085220464,48.008989289381425
12.015705723170205,34.30898970211724,40.81007651486756,26.57199824789437,34.08779362651833,31.58451234318408
19.477467019314364,4.325121699531209,16.641358208805404,58.41189532651839,45.32958462527737,23.497540168467022
16.821524512801478,1.2563970808831009,24.40433400191604,38.44503845616416,44.119154806614446,21.61747128446804
21.57432173678983,4.871494367866093,38.32134068427024,77.76774238300398,53.5634668071464,32.80928983270069
44.266327850448846,1.169069895634627,23.912314344844987,77.88021009366956,30.85227926994038,32.055017459271006
61.533936858108156,7.4556243002894,57.09701021696152,21.36408122642657,20.237676179219658,33.62405433130318
32.67730710462748,34.914031387202805,34.499276505292116,86.22286725512939,1.7819207015455802,36.120442943368474
14.472669346383258,34.841546999841015,25.27391193708824,21.62907953047619,47.67735113246386,27.144027886828603
24.312629473333562,15.707612023701229,68.18514842401417,46.363485010109,42.46108310555971,34.598163281347766
69.18809302610377,21.176650574924007,43.78210883702882,65.8653752335142,85.68579551746265,54.93157750526532
26.723829023307793,42.40281190851546,59.247413013031526,42.48772637269751,56.97440384548389,50.00231056969841
19.645270538633657,4.085052008245919,55.72291671782377,54.36968725910111,35.91052179700635,32.07560285273979
20.98278917701918,22.44035352188673,56.949823283980976,89.70337648888477,46.089093863720024,39.269828776846914
32.572700460720185,14.877314510613127,27.101966437047025,30.645938410747338,61.063468715637924,28.75402162166795
12.38447601757894,16.632262017914456,29.243901225735993,70.97733187776367,38.911774595894286,28.148108882287154
16.48795677185044,3.0408330246946944,50.343689117901846,62.71464121368928,24.25526130824544,26.711871458046165
47.246585903613756,4.198881416001719,41.424383739421344,85.77907974992203,14.281669449664513,29.691025903723492
31.921914229845964,4.59549776551818,31.68673780895881,18.03001250885867,63.041165171051226,24.06003375337501
26.9274126071832,6.056318779801236,56.26687935786032,31.453422588028417,65.18668975367694,36.244238271758164
48.84020347018551,4.625407415201594,41.971656683270936,71.29142419199108,29.699104356469853,35.90825647820057
13.72028675672288,7.426347902874837,50.18318435455501,75.45050880276683,45.10007602410648,33.202956100641664
19.176523758464704,6.9942280540003425,41.06594939336067,67.28022663488761,30.332657433029237,27.942092352635473
31.18395457172091,15.925971321834462,34.9215269979832,22.14667270241808,89.52887803058152,33.95678153624493
30.403718858960445,12.290445856272934,0.0,36.43633459687738,31.515115724773057,20.996653362930385
6.387683614476196,52.24143997180778,27.838280678023985,27.976535895418664,47.4852830318619,34.03656611564519
17.70692120407672,10.52063153137035,46.703508374880634,71.19549185731884,60.20595167844964,34.05681804752521
22.004975555424096,18.047197294661807,25.189479575161243,81.49659234462436,55.602445626541254,37.14358838985915
33.669083130476515,21.092961730109742,18.757151722217948,59.025740057997155,53.456305606547794,32.364945862131464
30.326454622763993,57.478309250099876,42.760639402665305,22.501120475649987,30.630818505638725,41.97800715467137
23.58589446001963,21.6233048214277,26.675345386704254,79.47074559533647,55.8876352660457,34.44133554676183
3.2115762285900096,16.823981662925412,9.66582600835866,44.86771148977831,61.47679983965759,21.765622537631554
24.490067916771906,17.641629454549836,58.160629325254725,23.97048835548845,50.11268706596757,34.80868562095703
26.18458541677835,1.5465334161910969,40.19637857515848,59.64029857413409,10.74504103217749,22.994700136999487
100.0,23.531069997710752,72.88052259147045,16.70196042740291,5.523247534778768,99.0
21.456896589459497,20.232653481163997,24.11806187742956,57.93673138145504,43.855006064826654,31.65844381437237
31.305892836959963,3.2109663392195835,36.53975376903415,87.72387665652697,12.373252190424179,31.896416451405493
54.303191383214475,33.89188913631372,57.670303805893624,57.48355628534025,36.77211425747901,46.43279012103489
42.57109044708541,0.9736724813850226,37.16144202437634,78.55079971658262,66.01734493898253,35.76770432425566
63.19206870917219,8.218173571823378,15.190510079154013,79.21720583047004,46.17875553687689,34.983580348903175
6.493683291115296,28.861999440142867,26.68559017963076,23.348910093358775,14.969931007592223,23.07877953769098
10.305928412404883,6.338056116727568,31.831297000001125,63.6136337464136,14.946486519427125,21.033248160712194
15.559005666633404,10.423487108268153,44.951528326829845,52.72562981081141,63.34702580969431,32.84362045397985
5.38975792278382,24.01246000979213,32.030104111532886,13.674326185334307,40.01685393719633,20.56494200020897
26.351359404122213,14.69912172772949,30.51849993492953,24.82874410385355,61.17674331598485,29.964359528058573
11.087665658557754,26.13124770913992,23.06588397859822,23.609678008812807,38.15879458533126,20.788677411231472
68.62813120023135,12.077637350518557,66.61272403108872,59.60165004605736,0.0,42.159854421161434
12.693013206679337,7.9840693396099045,50.53786214387049,22.610423981317254,79.13088438403476,27.70831397308458
19.267548268044592,6.802765988761314,14.110291322256876,34.35070267674515,36.221783504903705,17.269582617743403
44.29443239556379,8.54656268742078,51.403432957231615,18.64396927121451,16.736796208123646,26.75548911839279
7.9370708545124025,3.768565471192805,11.55280215784733,14.899879683102641,57.14700142549319,20.321307752526156
5.003747473649867,10.384921283463562,45.71484163543469,89.7817218193708,63.00199192680407,35.30295387422529
28.748576156664186,9.500670515336585,44.13986960651389,41.690270229772615,70.24906727073144,33.35262444957218
30.377857286246297,9.699293223503194,55.325931806070066,50.13675307689609,33.08261442368797,31.90508889837118
43.40181959735746,31.162682687963404,51.392516983980514,12.914956360117209,8.741611668135608,34.88012926450827
36.53065830041622,15.71394896614112,15.993868852206868,22.818959957934872,53.024675003865255,30.2227350133327
31.203355058554337,29.34932631934521,43.38942825541757,57.91092774412766,48.01336719074981,41.24346713370836
14.008221254313394,2.1888443729541187,52.49475441545719,42.02165235521987,22.674802234491423,25.33151513326611
29.772673674554163,26.747530549685028,59.881688478417345,58.97501987547819,30.0349062861916,38.21751156206794
31.115613902410537,7.946636117267149,19.393511092169994,34.807271445121216,28.783682755486108,20.14283146393543
13.561264392127764,8.946595371479866,25.10857315569426,49.32499766391851,50.122723914593465,27.875569794422702
81.3311327966764,9.354923446510993,72.47475737689756,82.84280375417248,44.263530453953315,99.0
35.34410356152164,36.45161222187237,42.08388387516709,59.346383076526436,52.5889484953468,43.38333232210933
10.476926182055948,43.56157015155152,45.341929612213534,66.96368137926885,12.28372626010784,35.74952783587915
43.54916857803393,25.461376874103564,45.52126519504976,84.02273038530939,46.99356757892865,44.933747424977156
48.68092710605849,48.98726215939918,26.586908812673407,67.24199396194803,42.68971637941527,47.41395728006666
33.87567523142123,26.122045985267896,47.26216291791551,61.77914277997421,83.15800421278487,49.23132116152646
20.542797572083952,6.067500726707125,57.932081887588566,78.27895616962338,29.995283839682507,33.637094666603225
13.060280190693147,20.77677432411989,27.903207928058613,65.42613683901376,34.74420499398552,26.062955416156562
23.536457945281473,23.62839451043627,38.13237623434914,58.17834274772186,52.581027437564885,37.47962725180518
32.20538918583453,51.35262637223191,6.945377536375657,29.19787458527283,43.603209748836505,36.380995674354004
25.252626745374734,24.949916069929287,28.651958862332023,12.089911047225144,0.0,24.63873810068913
65.03290825481423,5.27235065165036,51.013075684227,43.6652853474729,24.562797319866515,35.777908203201854
39.178692537705835,9.699677361897157,37.96835585927506,75.5670065132389,49.80295576622829,36.000613372536144
11.803800815668978,14.857806932599186,25.891225951090746,51.84618055405417,27.607014171858943,22.649462876088872
9.467814822438356,19.901035523515116,16.68847804685556,16.710643228384328,45.67565870523966,20.87173541095134
35.55526672525937,20.069148633183215,17.303056179377123,45.24489571312232,69.84604925324285,31.85238570142573
20.91753788954026,31.114627843042687,66.63380833540666,58.3803924008566,10.535933319394012,37.57328191945189
41.532182192840395,16.730101591441592,54.72706981963017,28.97070921034441,48.13656411213043,37.994155714887754
35.32958442879738,5.058148098476399,47.778283044485065,16.723531067800153,22.56561787768687,27.96912247438968
23.616028191393905,7.9037493907515435,29.114431895005353,54.63161788874129,51.261377458726784,29.037959698557668
11.925910215900851,14.740454816518788,21.67098066528062,17.02828245370317,91.51643157000947,24.229072228398365
5.642995870297829,16.329086406046915,31.640486317885394,10.947761061967327,9.29078216597403,15.6515108045382
29.379311125466845,4.087437453911814,18.364729724099814,69.23421344881402,0.0,18.210679726659986
7.803773004285483,18.383666558340142,34.944607912986676,46.66532985296112,4.07398229686838,22.869249677343984
11.493061941085458,30.048486883777148,28.90779806226576,13.322981644616423,77.21120440503518,33.342315815780644
28.09659419979972,2.9188540881219818,48.96697336629938,57.76842714020464,6.156495876327774,27.975337159321697
26.14423313278938,3.6424754497469283,14.441972293428615,11.059088251588012,28.22853217708861,12.972791840422323
8.75582934710223,33.18947119135608,35.81175746437739,36.11518493104418,55.759371633622386,30.155431125616417
52.3848984528533,17.35103422584476,43.35570094386695,23.699298459462668,47.51004443972697,33.6009184056789
51.46287645672613,26.02905773025791,51.62568733221492,41.63481343559452,30.969751908155445,39.228873166851734
36.35871312563797,7.535801096069232,28.971697654006466,11.151538513790289,43.513449572014565,19.135227182783716
36.32766681146971,6.541846609370504,27.83530466019718,87.72509824956842,55.682915423886875,36.487267314022866
36.35902183696097,30.913352239360847,19.186152324380906,21.849719482399294,33.36761372470616,27.19504111699696
48.39839920285595,2.753201680126286,11.418659563828566,86.64847235887065,33.63097820336101,29.7327550511704
39.85463041242373,40.805637701193916,63.834594116684286,50.49486775832517,47.324536038741996,45.55490598218454
12.821967161213044,8.757122263049974,63.8201940923601,15.408296879785013,70.58957361764367,26.86349598259921
20.688727210564803,1.780572080142077,40.11287591207209,80.387917781334,30.70703567288401,30.186400801746203
100.0,17.47536057501393,76.15408891400477,43.12503280457549,27.227522472436423,99.0
3.472264786069053,1.437835396692685,17.75708323053203,21.75388797051631,45.95008500482016,13.365795998197454
16.92944564204186,26.770260088460716,29.9761461851145,31.64604252879336,32.969586172299124,27.181177171735285
52.57218834042444,25.279951100812365,44.88802613227937,33.47763972021567,41.412132233323916,39.00915285778817
13.549002393537549,0.9418640842737525,26.928049979504426,58.680209520319444,45.726844589904104,23.977735141017813
40.60468932523835,18.143648766967402,53.508126413734985,87.75037738611229,0.0,39.877695567648175
25.892919575952828,11.72800724265864,44.03460452865678,24.88179894886074,5.628250287467715,23.233639375873473
14.385673755444634,22.247415845213787,43.54603309192337,27.024854687631475,8.434265909304472,27.85442872951616
2.715168256817379,16.448700859771172,56.796562798903395,87.54329847505144,38.73199127472203,36.189648834224855
28.78728779903202,33.92602241004187,22.507895377261697,27.586024632335977,20.205402161207296,28.5867804555112
12.579139822242665,1.7340660194167836,16.386028811914418,28.40539470197872,49.960696959714056,17.84853786654733
22.843310629122115,13.63085900954944,34.401068900087644,89.32696123996993,58.27076889578909,39.60280013822067
36.10951454888664,4.6221733698660294,43.10001257086509,62.38413732692329,43.918132868585545,34.02802581120479
45.79218447520617,22.475593559133358,59.65923780391379,34.58970245573067,91.15618777396377,46.594282076420924
16.884485336610357,9.629941348682546,38.24949596579131,29.368492784955542,52.661092586704285,26.504783589974558
14.362524229862515,18.14344305287456,21.317018632008843,48.24769258000408,39.238396422837894,28.153023080593535
7.669591168924451,2.743776075183112,3.6058216289453133,35.63822126777459,50.59192146874612,12.85912792531017
47.31943608594625,12.707156994587768,39.42011178570725,10.731335846894696,35.506861182052376,26.034145785169677
92.72588963262913,10.571254231931224,67.7857298232299,15.585014904514383,50.641446312434915,45.04549300381597
50.79714574799502,6.940958717876435,31.630975917706685,53.15685047983916,40.75854157520645,34.71156470577782
58.434015789640505,8.964085220811082,53.998722279678205,31.01776639265139,0.0,27.86164510256968
13.647511432834737,20.987877835679008,52.98149084489519,85.36141663134876,50.03963502899832,39.77052922107371
34.6170249758351,28.409554581367175,13.396580974195343,65.62047383997889,44.094799317451674,33.252620058694404
43.20104248441166,27.17893197870956,63.17045840039267,88.22411319910196,47.87265704251739,54.586944496876185
9.94707896146982,28.36604040956452,56.22367795903219,74.40735715702775,71.51887726796251,44.31049676596431
71.80728219398942,2.970262496421978,31.424844021951397,35.0847690170718,61.27560285979605,35.25433763793812
6.27320150401475,21.245889935141097,52.58295822490731,69.56483742880788,31.89094837597603,34.61491670781513
64.58485523843676,23.028781968563763,49.65276411378932,47.17315141972335,25.119353276159885,40.88979993668522
6.229231915453813,4.927380011095059,37.168095882004664,51.090158910242856,34.928151826509165,27.712057690147006
10.403064899171625,14.723963912537524,2.7851966568328193,52.382557686658174,47.33571008930664,22.234242955996148
35.05875739704506,1.5684569423507033,33.09889001765798,64.7460938260414,13.7139564590165,26.689729996219803
26.37621957407919,43.787708026219725,33.60159804339329,38.89557053594524,31.769935022264896,31.44745953316083
18.256149497655166,11.269687720028426,50.58630394815909,72.7343081920245,40.86002160842616,32.73172649911547
70.0071570808476,16.23431146804166,45.1713521141189,23.895413318928533,5.726952706830126,31.783237712692227
7.874590321530868,17.676550483320312,20.794788809428518,38.591989202136965,10.323779224737141,17.909958714491978
22.174383008394894,12.442967096254838,19.633357207801314,64.07470744038413,41.89445914272739,26.76786826391903
38.21092635748357,8.551901041616542,40.779521971397116,77.66487617817452,31.4298437869903,35.77354111311799
30.845713653075475,14.261671277013061,39.949842309538234,78.49651768942452,58.28626065085135,37.51102844225348
14.776343568029391,2.648817339090645,46.21236496148057,36.9026192459754,56.5844575688381,25.631186050431747
15.235658759481552,9.875445796803529,19.941987789668175,43.707116007568956,34.924691832842434,21.65975536070597
45.32549883388159,19.434165279051808,32.023407393527044,30.970224285455714,11.54529288972919,28.9818449422055
46.780369782986554,55.44490157201136,63.77697588785534,59.64060835850973,33.02862080108117,50.38688773609394
31.43548249243285,6.32612643595776,54.3584438131479,39.93457497821367,45.02596273708411,32.82452731444681
12.137579057482846,11.863039773526047,48.61607029551588,84.1980463685668,27.467631988702486,33.36646647784348
15.645508378675332,25.200110189660514,7.2533845050231625,38.03612975904487,50.949423339522326,26.461876407718997
24.597422826952915,12.444643155102852,22.82720266977332,64.1751780168773,28.623953502570707,25.434819808960924
27.341558608773337,7.348860011801308,41.603879027480204,63.31998664819206,40.432595317669964,30.648206911031274
37.16154177717133,13.441145568381218,42.67938968717385,49.52002910167246,59.5686278365081,36.182011316041546
21.28540833964769,4.73484966951669,26.69874883904026,11.69252072183288,25.16463226570668,16.78102723392265
44.63268348753332,32.532708396055895,53.866100864598735,33.439283459363935,42.9335970888969,40.66105038755464
44.2942174301177,39.4070122669388,44.840693615506744,66.53532078806086,53.0056116885018,48.19834530554294
59.75930524617787,28.04472008045129,54.47436461550923,42.8469230793059,45.00596047793786,44.60419764754086
25.408947438554364,11.034208826645726,32.77917979768363,15.557901556608096,60.15346615229369,23.871034694557615
31.817532630399587,20.645503964076216,28.040101642156714,81.82978842658756,29.2345321960726,35.15450876801447
22.563528099211474,9.607964566417643,46.5480750351765,56.84275486954618,37.18020140321777,29.60955108818183
12.266920237754984,16.750175958944293,39.605632700461115,16.608713932500805,20.94527152432946,23.13749834631569
91.35144329752694,12.371973888377436,40.519257382332185,13.701653387852906,26.814916584219166,35.12206934167073
54.8012509201356,5.109730584500806,47.815086578682866,17.644887604829567,19.666544519723605,25.033578252524904
43.67764392677825,6.001665751732852,37.65952499384464,89.91366697488024,23.713957875344782,33.756527603625536
24.763591390382853,6.260865038366998,25.654728952292622,32.573002635477614,42.03536040891712,24.763135176484823
11.339221563164408,8.712563993809677,32.09895867620662,66.22399554440265,4.304330802057208,25.700103552846358
49.03640864329804,7.58763498636964,37.312607927232314,23.38291985595322,26.16433874968692,27.696424515929028
22.25900686054257,30.907951084876974,33.49456634301927,30.82943576508402,45.9145174631062,33.878963679661965
33.87924476583472,12.202622551327206,62.79469526310694,10.569366086717702,47.39198564970596,28.9373158005071
15.595356780847098,4.781145803636957,41.886212329276965,78.50585812869913,36.34432698728494,30.27643866721269
30.0501262746748,14.75661921552193,54.152049963988894,89.33982323676943,47.03883571675169,42.95656320567795
16.411980939303675,2.1503508445312307,26.33267902633426,40.22723875489752,49.295756714593985,23.551826064324683
16.94279279650054,9.719619442823657,25.857367132699842,27.01459558555313,49.09983034561195,20.704282385930714
29.76824067375265,30.400480953699965,46.89439496042945,23.061327519916333,40.015240681471276,32.72045825663682
6.13598212640863,11.220115741271309,0.37309942894969383,30.885730185920792,19.471663523200693,9.66557617128194
6.449536179121809,11.324990426346721,17.636049327221357,40.66108812912864,43.71978502288691,20.849177849851824
13.508616568543822,6.6010668028992425,41.849926529323625,67.79668434302616,82.81990593745242,33.77758096029276
21.09022731826588,20.691682012260227,40.93571305751635,66.7989754341535,58.28272904967233,38.56558279410767
45.557893693294304,16.174007229989993,36.58246257933786,51.105740897519674,52.74372219052427,33.02287707737439
22.02894474502505,24.860486044128947,38.690002269724516,41.63892280001654,74.10023178378503,37.43880588374436
24.643205613592627,34.75342320272397,28.644355227974266,50.83906165953418,39.140633075763446,30.048511569172923
19.816418150721283,2.6855707521906003,53.68454274134896,55.05176424269837,33.29796055699387,31.133624197476383
31.784617946079777,4.73606228229811,55.350352158002195,59.18107953501841,18.17708881488258,29.445799575945866
12.15869338090087,12.934444471019946,16.141553247388643,62.136278266219776,29.365462127237542,22.956899598470436
22.95245901001624,3.3520679754747165,20.077448104613318,61.629468970281664,30.838404668910023,22.927760163062732
33.61387188858867,15.600127661097554,67.61759140589946,26.82549145298422,67.25851471689587,44.512792853231225
29.595462123489053,14.853803732507453,34.32642222890695,48.50886830126926,0.0,23.84454564708817
25.24464449463874,4.673742987881845,52.23841812391204,36.857500905455865,31.33575466590268,28.20676702215828
25.477647563194743,15.45482234035872,26.781049566089166,57.609458384853546,18.899238630714525,27.97096069960173
35.93685490217659,18.944641194922994,33.145158005412,49.86837060448603,23.19504415178836,28.914126208561832
94.17298795318422,9.344728848634157,53.10323488382815,26.011611094615397,43.27656977880517,45.63046791685105
12.890052500282533,7.821568169072618,41.16843075361243,64.39684158916256,17.347314059736398,21.22220431431011
95.90028490177585,18.764426786237127,62.1766555054149,11.553744577746876,22.66070037780239,41.61800198820724
12.38684416993929,46.021125233758546,10.729461542439076,35.07548471328092,24.28428052012518,27.072833989743618
2.302702429184716,46.007924880345975,18.9774808556747,72.77187428086594,50.38258882330826,35.93481904397101
16.13835014179738,24.713241908140322,25.341384724805213,71.34592866463026,0.0,25.22137918051058
32.21923891253026,7.218466095483957,38.70837519248212,85.96901459721282,38.552579586452865,32.94581969507713
81.77395223970306,18.018521754215396,61.91951284701493,56.95191392580155,41.032205001239646,49.33893739828772
11.325962525282229,14.985439962979278,31.96663058641203,48.34429563298958,62.37717564220321,28.82332920004592
35.78712143404177,17.772112863259455,19.226064219297896,63.34647493170695,48.85963203144093,33.13157964797407
7.158599169749087,5.1653213879739095,37.2415248704143,77.59844143914258,55.042515046149674,31.81300911531423
79.88084532450314,10.380127334301958,47.77891654959063,57.97310897849718,51.928518929272435,41.74083149135763
55.50119716515828,4.086541893695442,65.28280135079066,69.5273141664755,20.779698783568847,39.48232650973254
16.97063789785216,1.0835931777073962,32.33335399155028,35.08492985711897,13.222451762924198,17.33024122552191
61.45039186617475,15.92330663616312,40.284790416912564,36.158955218408565,47.65852446080959,36.961676982401585
22.8468956596681,22.370550874604263,28.54045686061516,15.646557900377163,39.711978465228306,25.555283338777638
57.44730919004511,11.212873172468992,56.59140679205895,31.54852061655695,46.0059524690778,37.548132029011555
25.101681352385253,14.104852844632982,19.71937563385991,49.287215384953825,63.96026989624176,31.529887635813957
25.920855790166915,15.957477838437756,24.25269974976181,63.12577031598018,40.40192274246315,32.030083198040664
17.258083189536418,4.2264871865526565,30.617600525959084,53.80631842000795,26.59392557698373,23.425106603387015
39.10512812214844,18.92762619106017,50.55176976980127,67.56388975577264,44.24485186476508,38.94615992842484
27.402619208494645,32.905674515471794,38.568740585469875,46.300154271802924,34.53132243349954,34.91244145855316
36.343889172318484,4.7308005331185825,40.69165300734637,51.04060817682647,78.6417548249502,32.33931120028894
5.505806077394587,5.827156578226588,40.28299435740808,47.408031125126925,84.53091974277757,31.84373222183694
58.80196110891774,25.703774492105858,32.98091917775615,58.12824369119614,40.68004914126304,41.30620202889034
68.67436738967437,1.5734165432269904,60.76971158980135,37.12825327459338,35.203993503298854,37.491852450920256
27.307598832467523,30.13169899378679,50.330725843885084,59.063706413706626,54.834569768917575,40.609770031319115
89.90559962857337,2.7365414013674707,79.28562562915225,42.531757264266226,61.32099618876183,99.0
76.72562484616718,15.562926520455889,96.97677824438836,57.93198834180693,46.01866557360699,99.0
39.69587762299494,6.128785228484159,50.123672205024434,37.416612341695384,24.35047970149931,30.975564894126908
61.972419480543884,27.4703066001931,62.58021473256292,23.018713145309995,32.25343499743469,39.50947842209788
51.60786372384747,12.223089290244813,36.27152940819016,25.593456527362015,36.18190239833892,29.585285851141535
4.066945513555396,13.122769436926522,40.44225040281565,21.58081013789788,35.64302184346306,23.08095915594159
20.137444784189196,41.127399974312134,63.78123589812088,22.70409228858859,9.32072422315045,33.589021845326194
41.628461603396055,16.306256414694186,20.786870249953317,59.5627016111019,59.96666166531288,37.72598015510507
71.65885947567817,10.407819624839085,68.90501179309577,80.27990630751536,69.34796047795047,50.692567539194
6.666658774715288,8.978522311893716,40.07783978914148,80.53415113369027,46.03497945334226,27.327273129668228
4.39483607972367,23.051066122967757,43.65168185813724,68.30882653355316,55.774145174961006,38.36129251665098
23.939677413853456,5.45050599745926,44.37175864241204,53.488178236105256,44.00266796539014,32.96734723522104
2.53294268093856,5.848205597819037,9.989411388412288,47.01922709594962,26.06692596463101,14.187924949451263
23.313605163450276,7.922913761941097,9.224509747155512,20.160022209343662,39.55071607655012,20.153290180338296
32.79231775456404,14.723635695532463,40.876228472937335,25.90534806993962,15.843269607278181,27.10159299168876
10.85888693284487,8.382210519986005,12.66860222133537,85.27097057584304,59.10403616666345,29.69494538348671
23.805761879537506,8.636787821234089,62.339908177697566,35.646715294511736,78.56161301442361,38.891028346692394
48.4327151432458,14.416747191981274,29.481961288739967,57.10470514293351,16.56883145466547,29.025485291444785
16.07331115501628,9.36792794056295,50.49989873779804,59.34963957725707,49.14970651924351,30.738271711973972
12.574826965510884,12.322446243031159,38.28646390639941,27.38865506105374,75.87459870296269,29.092138363153804
22.98411585811071,9.594017705460104,47.72636336105819,70.73848634113334,40.0125984347651,35.244198154462644
9.833800556091886,8.687229776845871,19.234663859463428,17.699803090678714,70.52614360650503,22.628577916999646
85.61114999298243,25.583703518541412,84.19042361300319,31.511287716684954,70.19206463709344,99.0
25.689112208469236,6.40430153575042,37.45948655107029,54.58089182969299,29.92419655829003,26.576322824058323
13.750522609251028,8.471207789817235,65.56476276064257,48.868304112355446,2.8704669899911437,26.732738566582796
29.376856373424907,20.58796596164848,46.29367057429058,68.64031291577119,47.97414174296692,40.34424941702241
22.88725471207519,8.483522917687953,25.737557160213676,86.69000454816643,48.83431488012363,34.88538630272289
20.96043690291836,9.331670804990317,45.42754500087769,29.757774209830934,29.338336309564568,21.828047845736545
16.069798420464224,5.154645033338297,47.86934620356724,12.819071491579841,73.30471315002669,25.414088768229178
15.4250011487286,28.082907694735194,29.025950913266765,36.40270960566514,72.48294241019947,32.734682405211075
5.640527831132326,12.353150403818887,39.08256314268368,75.89756132212368,84.11422554019695,39.03100222297522
61.91011024159218,7.9038543776259615,62.289129382226704,69.00312600162633,44.833858368007434,43.958181452721696
37.90954365527348,10.626186662427923,26.581832834877105,51.065265095867204,35.42527915582419,24.856300117336662
31.5246923501847,5.051344065004844,29.654348120187365,46.11843264796488,51.37944548832451,29.01075646813142
22.603800315015715,7.882852101295123,19.58535246890274,40.39590194690979,64.61454449822185,25.053745053548187
10.685878134913079,14.885619340559494,60.090657774698975,27.033812359953238,51.76898654892768,29.112355340643298
13.027465979726266,12.739269684775016,27.62099231872929,37.28282811951769,53.10386217291035,22.518385485054196
6.334164358925235,3.9519191946469467,60.34763322941155,25.438056286659272,23.402601985840757,21.26442311996703
14.453132090919503,5.689396758841275,34.590223587775526,15.228194789188736,61.5462704183837,21.42221595643696
9.360215305786488,3.17586306599104,0.0,81.03817901952799,32.52940229160909,16.57107377763687
73.97019806138262,10.73415492610232,62.97805983549908,29.486119211309052,60.78618344353572,46.3920106150787
46.25422503878657,20.47193581847357,51.43379627334441,17.761409516367497,17.92180709570294,30.987524175312892
26.528359403527084,5.374501301310473,33.49870634740178,50.07445677131501,73.2950113702467,32.45483151125973
11.755412602736492,26.763649685278025,31.981184792528346,30.033015420377218,41.41842669096516,24.29749412005029
9.81298325266278,23.705601206040622,52.702752658303034,42.29324455187896,35.81183343300823,30.204195107636693
21.492283954236903,7.595962604094615,36.13183859247731,87.07265440187265,43.456733069279565,34.34195056070498
